org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.TrackingEventsDtoAssembler;org.eclipse.cargotracker.domain.model.cargo.Itinerary;5.0
org.eclipse.cargotracker.interfaces.tracking.web.CargoTrackingViewAdapter;org.eclipse.cargotracker.domain.model.cargo.RouteSpecification;35.0
org.eclipse.cargotracker.interfaces.booking.sse.RealtimeCargoTrackingViewAdapter;org.eclipse.cargotracker.domain.model.cargo.RoutingStatus;10.0
org.eclipse.cargotracker.domain.model.cargo.TrackingId;org.apache.commons.lang3.Validate;5.0
org.eclipse.cargotracker.interfaces.booking.sse.RealtimeCargoTrackingViewAdapter;org.eclipse.cargotracker.interfaces.booking.sse.LocationViewAdapter;10.0
org.eclipse.pathfinder.api.TransitPath;org.eclipse.pathfinder.api.TransitEdge;10.0
org.eclipse.cargotracker.application.internal.DefaultCargoInspectionService;org.eclipse.cargotracker.domain.model.cargo.CargoRepository;15.0
org.eclipse.cargotracker.interfaces.booking.web.ChangeDestination;org.eclipse.cargotracker.interfaces.booking.facade.BookingServiceFacade;25.0
org.eclipse.cargotracker.interfaces.handling.rest.HandlingReportService;org.eclipse.cargotracker.domain.model.location.UnLocode;5.0
org.eclipse.cargotracker.application.internal.DefaultCargoInspectionService;org.eclipse.cargotracker.domain.model.cargo.Cargo;15.0
org.eclipse.cargotracker.interfaces.booking.facade.internal.DefaultBookingServiceFacade;org.eclipse.cargotracker.domain.model.location.UnLocode;5.0
org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.TrackingEventsDtoAssembler;org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.TrackingEventsDtoAssembler;10.0
org.eclipse.cargotracker.application.util.SampleDataGenerator;org.eclipse.cargotracker.domain.model.cargo.RouteSpecification;20.0
org.eclipse.cargotracker.infrastructure.persistence.jpa.JpaLocationRepository;org.eclipse.cargotracker.domain.model.location.LocationRepository;100.0
org.eclipse.cargotracker.interfaces.handling.mobile.EventLogger;org.eclipse.cargotracker.domain.model.cargo.TrackingId;5.0
org.eclipse.cargotracker.interfaces.booking.sse.LocationViewAdapter;org.eclipse.cargotracker.domain.model.location.UnLocode;5.0
org.eclipse.cargotracker.domain.model.handling.HandlingHistory;org.apache.commons.lang3.Validate;5.0
