service1,service2,static_distance,semantic_distance
Entity Service 8,Entity Service 5,0.0,0.6779431128566717
Entity Service 8,Entity Service 6,0.0,0.7591691006595627
Entity Service 8,Entity Service 7,0.0,0.8784829807784648
Entity Service 8,Entity Service 9,0.0,0.669087452693028
Entity Service 8,Utility Service 1,0.0,0.79391842803336
Entity Service 8,Utility Service 2,0.0,0.8273522567750665
Entity Service 8,Utility Service 3,0.0,0.8227723383738343
Entity Service 9,Application Service 1,0.0,0.8351136349782564
Entity Service 9,Application Service 10,0.0,0.0
Entity Service 9,Application Service 2,0.0,0.7998744712563692
Entity Service 9,Application Service 3,0.0,0.8357152365391173
Entity Service 9,Application Service 4,0.0,0.8348969078259052
Entity Service 9,Application Service 5,0.0,0.593872774351053
Entity Service 9,Application Service 6,0.0,0.9033148799637631
Entity Service 9,Application Service 7,0.0,0.8636853148014836
Entity Service 9,Application Service 8,0.0,0.9496115675263017
Entity Service 9,Application Service 9,0.0,0.5531283116980252
Entity Service 9,Entity Service 1,0.0,0.8270723909589356
Entity Service 9,Entity Service 10,0.0,0.8066583148548604
Entity Service 9,Entity Service 11,0.0,0.6116864412536103
Entity Service 9,Entity Service 2,0.0,0.959612344625955
Entity Service 9,Entity Service 3,0.0,0.7945057253830385
Entity Service 9,Entity Service 4,0.0,0.9561970856257966
Entity Service 9,Entity Service 5,0.0,0.9843894893960624
Entity Service 9,Entity Service 6,0.0,0.9831317121773355
Entity Service 9,Entity Service 7,0.0,0.8115126689813177
Entity Service 9,Entity Service 8,0.25,0.669087452693028
Entity Service 9,Utility Service 1,0.1388888888888889,0.8084418200407005
Entity Service 9,Utility Service 2,0.0,0.5394744413601792
Entity Service 9,Utility Service 3,0.0,0.44039013757829526
Utility Service 1,Application Service 1,0.0,0.8876335618674264
Utility Service 1,Application Service 10,0.0,0.0
Utility Service 1,Application Service 2,0.0,0.8807441707268937
Utility Service 1,Application Service 3,0.0,0.8953133440739186
Utility Service 1,Application Service 4,0.0,0.8951385307617155
Utility Service 1,Application Service 5,0.0,0.767767953419546
Utility Service 1,Application Service 6,0.0,0.8903671818176061
Utility Service 1,Application Service 7,0.0,0.8908160143686205
Utility Service 1,Application Service 8,0.0,0.8592738973806279
Utility Service 1,Application Service 9,0.0,0.7894073814783347
Utility Service 1,Entity Service 1,0.0,0.8729651373026031
Utility Service 1,Entity Service 10,0.0,0.5716470387717775
Utility Service 1,Entity Service 11,0.0,0.7708931364141569
Utility Service 1,Entity Service 2,0.0,0.8633274260317662
